merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
persons: H. Wüst -> Walter Wüst,persons,H. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: H. Wust -> Walter Wüst,persons,H. Wust,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: H. Wüst? -> Walter Wüst,persons,H. Wüst?,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: H. W. Wüst -> Walter Wüst,persons,H. W. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: H.W. Wüst -> Walter Wüst,persons,H.W. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: W.H. Wüst -> Walter Wüst,persons,W.H. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: F. W. Wüst -> Walter Wüst,persons,F. W. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: F. H. Wüst -> Walter Wüst,persons,F. H. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: Dr. H. Wüst -> Walter Wüst,persons,Dr. H. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: Hr H. Wüst -> Walter Wüst,persons,Hr H. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: Er Wüst -> Walter Wüst,persons,Er Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: Er. Wüst -> Walter Wüst,persons,Er. Wüst,Walter Wüst,manual,manual,,,reviewer-added (OCR variant of a known person),y,manual
persons: G. C. A. Junge -> d. Junge,persons,G. C. A. Junge,d. Junge,surname-ambiguous,candidate,6,1,bare surname; 3 persons share it,n,other Junge persons; the bare surname already resolved to G. C. A. Junge
persons: G. C. A. Junge -> Karl junge,persons,G. C. A. Junge,Karl junge,surname-ambiguous,candidate,6,6,bare surname; 3 persons share it,n,other Junge persons; the bare surname already resolved to G. C. A. Junge
persons: Steinbacher -> P. Steinbacher,persons,Steinbacher,P. Steinbacher,surname-ambiguous,candidate,10,15,bare surname; 6 persons share it,n,reviewed 2026-08-19
persons: H. Hirt -> F. H. Hirt,persons,H. Hirt,F. H. Hirt,surname-ambiguous,candidate,70,16,bare surname; 3 persons share it,n,H. ≠ Walter; F. H. Hirt unverified
persons: H. Hirt -> Walter Hirt,persons,H. Hirt,Walter Hirt,surname-ambiguous,candidate,70,39,bare surname; 3 persons share it,n,H. ≠ Walter; F. H. Hirt unverified
