merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
places: Moosbach -> Moosach,places,Moosbach,Moosach,similar,candidate,2,66,similarity 0.93; kind locality / locality,n,Moosbach vs Moosach; different names
places: Moosining -> Moosinning,places,Moosining,Moosinning,similar,candidate,2,14,similarity 0.95; kind locality / locality,y,spelling variant
places: Moosinnung -> Moosinning,places,Moosinnung,Moosinning,similar,candidate,2,14,similarity 0.90; kind locality / locality,y,OCR variant
places: Mornau -> Morau,places,Mornau,Morau,similar,candidate,1,1,similarity 0.91; kind - / -,n,both garbled; no context
places: Mühle -> Mühlen,places,Mühle,Mühlen,similar,candidate,2,12,similarity 0.92; kind locality / locality,n,singular vs plural generic; different entries
places: Mühlthal -> Mühltal,places,Mühlthal,Mühltal,similar,candidate,22,72,similarity 0.94; kind locality / locality,y,th/t spelling Mühltal Starnberg
"places: München, Akademiehof -> München (Akademie)",places,"München, Akademiehof",München (Akademie),similar,candidate,2,2,similarity 0.92; kind locality / locality,n,courtyard vs building; sub-locality
"places: München, Alienstraße 54 -> München, Amalienstraße 54",places,"München, Alienstraße 54","München, Amalienstraße 54",similar,candidate,6,54,similarity 0.96; kind locality / locality,y,OCR dropped Am; same address
"places: München, Amalienstraße 54/4 -> München, Alienstraße 54",places,"München, Amalienstraße 54/4","München, Alienstraße 54",similar,candidate,2,6,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
"places: München, Alter Botanischer Garten -> München, Botanischer Garten",places,"München, Alter Botanischer Garten","München, Botanischer Garten",similar,candidate,2,4,similarity 0.90; kind locality / locality,n,Alter Botanischer Garten is different garden
"places: München, Alter Botanischer Garten -> Münchener Botanischer Garten",places,"München, Alter Botanischer Garten",Münchener Botanischer Garten,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,Alter Botanischer Garten is different garden
"places: München, Amalienstraße -> München, Amalienstraße 54",places,"München, Amalienstraße","München, Amalienstraße 54",similar,candidate,20,54,similarity 0.94; kind locality / locality,n,street vs house address
"places: München, Amalienstraße 54/4 -> München, Amalienstraße",places,"München, Amalienstraße 54/4","München, Amalienstraße",similar,candidate,2,20,similarity 0.90; kind locality / locality,n,house address vs street
"places: München, Amalienstraße 54/4 -> München, Amalienstraße 54",places,"München, Amalienstraße 54/4","München, Amalienstraße 54",similar,candidate,2,54,similarity 0.96; kind locality / locality,y,same building; floor suffix
"places: München, Amalienstraße 54/III -> München, Amalienstraße 54",places,"München, Amalienstraße 54/III","München, Amalienstraße 54",similar,candidate,2,54,similarity 0.93; kind locality / locality,y,same building; floor suffix
"places: München, Amalienstraße 54/III -> München, Amalienstraße 54/4",places,"München, Amalienstraße 54/III","München, Amalienstraße 54/4",similar,candidate,2,2,similarity 0.93; kind locality / locality,n,different floor designation; unclear
"places: München, Kanalstraße -> München, Annastraße",places,"München, Kanalstraße","München, Annastraße",similar,candidate,4,4,similarity 0.93; kind locality / locality,n,Kanalstraße vs Annastraße different streets
"places: München, Arcisstraße 54 -> München, Arcisstraße",places,"München, Arcisstraße 54","München, Arcisstraße",similar,candidate,2,6,similarity 0.93; kind locality / locality,n,house address vs street
places: München-Haus -> München-Au,places,München-Haus,München-Au,similar,candidate,4,4,similarity 0.92; kind locality / locality,n,Haus vs Au different
"places: München, beim Überfällen -> München, vorn beim Überfällen",places,"München, beim Überfällen","München, vorn beim Überfällen",similar,candidate,2,4,similarity 0.91; kind locality / locality,y,same entry; vorn qualifier only
"places: Münchener Botanischer Garten -> München, Botanischer Garten",places,Münchener Botanischer Garten,"München, Botanischer Garten",similar,candidate,2,4,similarity 0.96; kind locality / locality,y,adjective/comma variant same garden
"places: München, Chiemgau-Straße -> München (Chiemgaustraße)",places,"München, Chiemgau-Straße",München (Chiemgaustraße),similar,candidate,2,4,similarity 0.98; kind locality / locality,y,punctuation/hyphen variant
places: München-Fabrikgelände -> München-Fabrikgebäude,places,München-Fabrikgelände,München-Fabrikgebäude,similar,candidate,2,2,similarity 0.91; kind locality / locality,n,Gelände vs Gebäude different words
"places: München, Otlingerstraße -> München, Fingerstraße",places,"München, Otlingerstraße","München, Fingerstraße",similar,candidate,2,2,similarity 0.91; kind locality / locality,n,both garbled; unclear
"places: München-Ostfriedhof -> München, Friedhof",places,München-Ostfriedhof,"München, Friedhof",similar,candidate,2,2,similarity 0.92; kind locality / locality,n,Ostfriedhof vs generic Friedhof
"places: München, Fustelburgstraße -> München, Haselburgstraße",places,"München, Fustelburgstraße","München, Haselburgstraße",similar,candidate,2,2,similarity 0.90; kind locality / locality,n,garbled; unclear
places: München-Gera -> München-Gern,places,München-Gera,München-Gern,similar,candidate,4,6,similarity 0.92; kind locality / locality,y,Gera OCR of Gern
"places: München, Hangwald an der Karlowingerstraße -> München, Hangwald an der Harlachingerstraße",places,"München, Hangwald an der Karlowingerstraße","München, Hangwald an der Harlachingerstraße",similar,candidate,3,6,similarity 0.92; kind locality / locality,n,Karlowinger vs Harlachinger unclear
"places: München, Hangwald an der Karwinskystraße -> München, Hangwald an der Karlowingerstraße",places,"München, Hangwald an der Karwinskystraße","München, Hangwald an der Karlowingerstraße",similar,candidate,2,3,similarity 0.90; kind locality / locality,n,Karwinsky vs Karlowinger different
"places: München, Harlachinger Straße 38 -> München, Harlachinger Straße",places,"München, Harlachinger Straße 38","München, Harlachinger Straße",similar,candidate,2,4,similarity 0.95; kind locality / locality,n,house address vs street
"places: München Horlachinger Straße -> München, Harlachinger Straße",places,München Horlachinger Straße,"München, Harlachinger Straße",similar,candidate,2,4,similarity 0.97; kind locality / locality,n,superseded; another canonical accepted
"places: München, Harlachinger Straße -> München, Karlachinger Straße",places,"München, Harlachinger Straße","München, Karlachinger Straße",similar,candidate,4,18,similarity 0.97; kind locality / locality,y,K/H OCR of Harlachinger
"places: München, Harlachinger Straße -> München-Perlachingerstraße",places,"München, Harlachinger Straße",München-Perlachingerstraße,similar,candidate,4,36,similarity 0.91; kind locality / locality,n,Perlachinger vs Harlachinger unclear
"places: München, Harlachinger Straße 38 -> München Horlachinger Straße",places,"München, Harlachinger Straße 38",München Horlachinger Straße,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,house address vs street
"places: München, Harlachinger Straße 38 -> München, Karlachinger Straße",places,"München, Harlachinger Straße 38","München, Karlachinger Straße",similar,candidate,2,18,similarity 0.92; kind locality / locality,n,house address vs street
"places: München Horlachinger Straße -> München, Karlachinger Straße",places,München Horlachinger Straße,"München, Karlachinger Straße",similar,candidate,2,18,similarity 0.93; kind locality / locality,y,both OCR of Harlachinger Straße
places: München Horlachinger Straße -> München-Perlachingerstraße,places,München Horlachinger Straße,München-Perlachingerstraße,similar,candidate,2,36,similarity 0.91; kind locality / locality,n,Perlachinger vs Horlachinger unclear
"places: München-Walliserstraße -> München, Kaiserstraße",places,München-Walliserstraße,"München, Kaiserstraße",similar,candidate,2,4,similarity 0.91; kind locality / locality,n,different streets
"places: München, Karlingerstraße -> München, Karlachinger Straße",places,"München, Karlingerstraße","München, Karlachinger Straße",similar,candidate,4,18,similarity 0.93; kind locality / locality,n,Karlinger vs Karlachinger unclear
"places: München, Karlachinger Straße -> München, Karolingerstraße",places,"München, Karlachinger Straße","München, Karolingerstraße",similar,candidate,18,68,similarity 0.91; kind locality / locality,n,Karlachinger=Harlachinger not Karolinger
"places: München, Karlachinger Straße -> München-Perlachingerstraße",places,"München, Karlachinger Straße",München-Perlachingerstraße,similar,candidate,18,36,similarity 0.91; kind locality / locality,n,Perlachinger unclear
"places: München (Karlinger Allee 24) -> München, Karolinger Allee",places,München (Karlinger Allee 24),"München, Karolinger Allee",similar,candidate,2,6,similarity 0.92; kind locality / locality,n,house address vs street
"places: München, Karolinenstraße -> München, Karlingerstraße",places,"München, Karolinenstraße","München, Karlingerstraße",similar,candidate,2,4,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
"places: München, Karlingerstraße -> München, Karolingerstraße",places,"München, Karlingerstraße","München, Karolingerstraße",similar,candidate,4,68,similarity 0.98; kind locality / locality,y,dropped o; same street
"places: München, Karlingerstraße -> München, Karolingerstraße 18",places,"München, Karlingerstraße","München, Karolingerstraße 18",similar,candidate,4,14,similarity 0.93; kind locality / locality,n,street vs house address
"places: München, Karolingerstraße 24 -> München, Karlingerstraße",places,"München, Karolingerstraße 24","München, Karlingerstraße",similar,candidate,2,4,similarity 0.93; kind locality / locality,n,house address vs street
"places: München, Karolinenstraße -> München, Karolinengasse",places,"München, Karolinenstraße","München, Karolinengasse",similar,candidate,2,2,similarity 0.92; kind locality / locality,n,Straße vs Gasse; unclear
"places: München, Karolinenstraße -> München, Karolingerstraße",places,"München, Karolinenstraße","München, Karolingerstraße",similar,candidate,2,68,similarity 0.94; kind locality / locality,y,OCR variant of Karolingerstraße
"places: München, Karolingerstraße 18 -> München, Karolingerstraße",places,"München, Karolingerstraße 18","München, Karolingerstraße",similar,candidate,14,68,similarity 0.95; kind locality / locality,n,house address vs street
"places: München, Karolingerstraße 24 -> München, Karolingerstraße",places,"München, Karolingerstraße 24","München, Karolingerstraße",similar,candidate,2,68,similarity 0.95; kind locality / locality,n,house address vs street
"places: München, Kotzingerstraße -> München, Karolingerstraße",places,"München, Kotzingerstraße","München, Karolingerstraße",similar,candidate,4,68,similarity 0.90; kind locality / locality,n,Kotzinger differs; unclear
"places: München, Otlingerstraße -> München, Karolingerstraße",places,"München, Otlingerstraße","München, Karolingerstraße",similar,candidate,2,68,similarity 0.92; kind locality / locality,n,Otlinger differs; unclear
"places: München, Karolingerstraße 24 -> München, Karolingerstraße 18",places,"München, Karolingerstraße 24","München, Karolingerstraße 18",similar,candidate,2,14,similarity 0.93; kind locality / locality,n,different house numbers
"places: München, Karwinskistraße -> München, Karwinskystraße",places,"München, Karwinskistraße","München, Karwinskystraße",similar,candidate,4,8,similarity 0.96; kind locality / locality,y,i/y spelling
"places: München, Kauplinstraße -> München-Naupliastraße",places,"München, Kauplinstraße",München-Naupliastraße,similar,candidate,2,4,similarity 0.91; kind locality / locality,y,Kauplin OCR of Nauplia
"places: München, Neuplinstraße -> München, Kauplinstraße",places,"München, Neuplinstraße","München, Kauplinstraße",similar,candidate,2,2,similarity 0.91; kind locality / locality,n,superseded; another canonical accepted
"places: München, Otlingerstraße -> München, Kotzingerstraße",places,"München, Otlingerstraße","München, Kotzingerstraße",similar,candidate,2,4,similarity 0.94; kind locality / locality,n,both garbled; unclear
"places: München, Liezenstraße -> München, Leitenstraße",places,"München, Liezenstraße","München, Leitenstraße",similar,candidate,4,4,similarity 0.91; kind locality / locality,n,Liezen vs Leiten unclear
"places: München, Lindenstraße -> München, Leitenstraße",places,"München, Lindenstraße","München, Leitenstraße",similar,candidate,2,4,similarity 0.91; kind locality / locality,n,Linden vs Leiten different
"places: München, Lindenstraße -> München, Liezenstraße",places,"München, Lindenstraße","München, Liezenstraße",similar,candidate,2,4,similarity 0.91; kind locality / locality,n,Linden vs Liezen different
"places: München, Ludwigstraße 18 -> München, Ludwigstraße",places,"München, Ludwigstraße 18","München, Ludwigstraße",similar,candidate,2,2,similarity 0.94; kind locality / locality,n,house address vs street
"places: München, Magmirstraße -> München, Mayrstraße",places,"München, Magmirstraße","München, Mayrstraße",similar,candidate,2,2,similarity 0.90; kind locality / locality,n,garbled; unclear
"places: München, Neuplinstraße -> München-Naupliastraße",places,"München, Neuplinstraße",München-Naupliastraße,similar,candidate,2,4,similarity 0.91; kind locality / locality,y,Neuplin OCR of Nauplia
places: München-Ostfriedhof -> München Westfriedhof,places,München-Ostfriedhof,München Westfriedhof,similar,candidate,2,4,similarity 0.93; kind locality / locality,n,Ost vs West cemetery
places: München-Ostfriedhof -> Münchener Ostfriedhof,places,München-Ostfriedhof,Münchener Ostfriedhof,similar,candidate,2,72,similarity 0.95; kind locality / locality,y,adjective/hyphen variant
"places: München, Sabenerstraße -> München, Säbenerstraße",places,"München, Sabenerstraße","München, Säbenerstraße",similar,candidate,2,4,similarity 0.98; kind locality / locality,y,umlaut variant
"places: München, Söllerstraße -> München, Söllstraße",places,"München, Söllerstraße","München, Söllstraße",similar,candidate,2,2,similarity 0.95; kind locality / locality,y,suffix variant same rare street
